iter	Logloss
1514	0.1875629728
1515	0.1875499539
1516	0.1875253046
1517	0.187508179
1518	0.1874877612
1519	0.1874630809
1520	0.1874462835
1521	0.1874242023
1522	0.1874089051
1523	0.1873874002
1524	0.1873654748
1525	0.1873431663
1526	0.1873246943
1527	0.187308229
1528	0.1872809862
1529	0.1872393182
1530	0.1872225756
1531	0.1872041922
1532	0.1871828401
1533	0.1871669145
1534	0.1871416583
1535	0.1871293099
1536	0.1870724036
1537	0.1870515694
1538	0.1870343644
1539	0.187015098
1540	0.1869995285
1541	0.1869814743
1542	0.1869630555
1543	0.1869473706
1544	0.1869186559
1545	0.1869008207
1546	0.1868831563
1547	0.1868635069
1548	0.1868481597
1549	0.1868318953
1550	0.1868086227
1551	0.1867867231
1552	0.1867660369
1553	0.1867452145
1554	0.1867218286
1555	0.1867005026
1556	0.1866721174
1557	0.1866526476
1558	0.1866374333
1559	0.1866155224
1560	0.1865932464
1561	0.1865680405
1562	0.186542939
1563	0.1865197858
1564	0.1865029344
1565	0.1864817129
1566	0.1864616177
1567	0.1864470434
1568	0.1864224857
1569	0.1864022624
1570	0.1863725089
1571	0.1863498225
1572	0.1863362943
1573	0.1863134177
1574	0.1862879444
1575	0.1862693672
1576	0.1862432036
1577	0.186224374
1578	0.186197506
1579	0.1861825263
1580	0.1861607148
1581	0.1861427906
1582	0.1861198286
1583	0.1860968841
1584	0.1860743398
1585	0.186057198
1586	0.1860344806
1587	0.1860081086
1588	0.1859839566
1589	0.1859637903
1590	0.1859402403
1591	0.185922967
1592	0.1859043357
1593	0.1858752625
1594	0.1858502325
1595	0.1858289354
1596	0.1857930718
1597	0.1857725292
1598	0.1857549162
1599	0.1857405385
1600	0.1857297015
1601	0.18570976
1602	0.1856934182
1603	0.1856630673
1604	0.1856387071
1605	0.1856130379
1606	0.1855895952
1607	0.1855589838
1608	0.1855413176
1609	0.1855317036
1610	0.1855131671
1611	0.1854946441
1612	0.1854724014
1613	0.1854523376
1614	0.1854298263
1615	0.1854109014
1616	0.1853891734
1617	0.1853637823
1618	0.1853364231
1619	0.1853102075
1620	0.1852917408
1621	0.1852719373
1622	0.1852495587
1623	0.1852328273
1624	0.1852174355
1625	0.1851913691
1626	0.1851705027
1627	0.1851483108
1628	0.1851210227
1629	0.1851035039
1630	0.1850867024
1631	0.1850715583
1632	0.1850603958
1633	0.1850380093
1634	0.1850178704
1635	0.1849990101
1636	0.1849660694
1637	0.1849397235
1638	0.1849121544
1639	0.1848848328
1640	0.1848619831
1641	0.184811913
1642	0.1847864737
1643	0.1847728645
1644	0.1847542831
1645	0.1847085114
1646	0.1846887201
1647	0.1846687502
1648	0.1846325592
1649	0.1846217563
1650	0.1846056102
1651	0.184584023
1652	0.1845621072
1653	0.1845356341
1654	0.1845112012
1655	0.1844968646
1656	0.1844678429
1657	0.1844485255
1658	0.1844266897
1659	0.1844087444
1660	0.1843851652
1661	0.184366483
1662	0.1843425429
1663	0.1843265834
1664	0.1843037417
1665	0.1842687962
1666	0.1842462369
1667	0.1842275404
1668	0.1842048418
1669	0.1841320207
1670	0.1841067183
1671	0.184089073
1672	0.1840662404
1673	0.1840519369
1674	0.1840258057
1675	0.184006181
1676	0.1839883319
1677	0.1839746777
1678	0.183958139
1679	0.1839452484
1680	0.1839339173
1681	0.1839060874
1682	0.1838811988
1683	0.1838612952
1684	0.1838405989
1685	0.1838128661
1686	0.1838023939
1687	0.183781155
1688	0.1837531164
1689	0.1837349572
1690	0.1837184673
1691	0.1836969119
1692	0.1836755913
1693	0.1836458108
1694	0.1836232376
1695	0.183599928
1696	0.1835877183
1697	0.1835675532
1698	0.1835387508
1699	0.1835184694
1700	0.183498744
1701	0.1834808904
1702	0.1834601129
1703	0.1834352017
1704	0.183400471
1705	0.1833824088
1706	0.1833653779
1707	0.1833403667
1708	0.1832585117
1709	0.1832356739
1710	0.1832071223
1711	0.1831808257
1712	0.1831678746
1713	0.1831012816
1714	0.1830804164
1715	0.1830604799
1716	0.1830444284
1717	0.1830287327
1718	0.1830087392
1719	0.182987191
1720	0.182968672
1721	0.1829593035
1722	0.1829299171
1723	0.1829114287
1724	0.1828851518
1725	0.1828689023
1726	0.1828464144
1727	0.1828216082
1728	0.1827941165
1729	0.1827712805
1730	0.1827447124
1731	0.1827232762
1732	0.1826926399
1733	0.1826766159
1734	0.182649003
1735	0.1826379215
1736	0.1826100103
1737	0.1825939518
1738	0.1825809563
1739	0.1825579386
1740	0.1825390628
1741	0.1825118218
1742	0.1824962428
1743	0.1824828014
1744	0.1824570671
1745	0.1824421802
1746	0.1824204313
1747	0.1823983923
1748	0.1823794365
1749	0.1823582736
1750	0.1823360519
1751	0.1823194569
1752	0.1822932627
1753	0.182276869
1754	0.1822643517
1755	0.182244032
1756	0.1822297742
1757	0.1822043148
1758	0.1821836842
1759	0.1821527351
1760	0.1821288534
1761	0.1821053301
1762	0.1820823132
1763	0.1820610279
1764	0.1820396149
1765	0.1820229264
1766	0.1819988685
1767	0.1819878083
1768	0.1819724794
1769	0.181954787
1770	0.1819317713
1771	0.1819161623
1772	0.1818998897
1773	0.1818792933
1774	0.1818624197
1775	0.1818437504
1776	0.1818332594
1777	0.1818099011
1778	0.1817910869
1779	0.1817654838
1780	0.1817508248
1781	0.1817259853
1782	0.1817051096
1783	0.1816949488
1784	0.1816768047
1785	0.1816637593
1786	0.1816377274
1787	0.1816204343
1788	0.1816099292
1789	0.1815833317
1790	0.1815681587
1791	0.1815433466
1792	0.1815204104
1793	0.1815009654
1794	0.1814662595
1795	0.1814388264
1796	0.1814177009
1797	0.1813971545
1798	0.1813772151
1799	0.1813475338
1800	0.18132986
1801	0.1813082732
1802	0.1812902596
1803	0.1812661336
1804	0.181249581
1805	0.1812256873
1806	0.1812090941
1807	0.1811879138
1808	0.1811682853
1809	0.1811492026
1810	0.1811327004
1811	0.1811065082
1812	0.1810836367
1813	0.1810663685
1814	0.1810456775
1815	0.1810259143
1816	0.18100318
1817	0.1809889749
1818	0.18096991
1819	0.1809491737
1820	0.1809305657
1821	0.1809108008
1822	0.1808883637
1823	0.1808681761
1824	0.1808404637
1825	0.1808206249
1826	0.1807932724
1827	0.18077453
1828	0.1807517782
1829	0.1807315567
1830	0.1807177626
1831	0.1807050813
1832	0.1806888086
1833	0.1806678151
1834	0.1806446914
1835	0.1806233211
1836	0.1805998317
1837	0.1805740705
1838	0.1805618809
1839	0.1805397887
1840	0.1805215461
1841	0.1805024778
1842	0.1804866615
1843	0.1804695034
1844	0.1804542076
1845	0.1804371222
1846	0.1804193701
1847	0.1803988599
1848	0.180381349
1849	0.180360473
1850	0.1803409584
1851	0.1803261199
1852	0.1803076832
1853	0.1802882947
1854	0.1802695463
1855	0.1802530079
1856	0.1802341269
1857	0.1802186182
1858	0.1801931617
1859	0.1801687447
1860	0.1801531717
1861	0.1801283309
1862	0.1801097534
1863	0.1800880536
1864	0.180066073
1865	0.1800466649
1866	0.1800302767
1867	0.1800121725
1868	0.1799862137
1869	0.1799681786
1870	0.1799500346
1871	0.1799317356
1872	0.1799093192
1873	0.17989429
1874	0.1798727576
1875	0.1798518618
1876	0.1798432798
1877	0.179820151
1878	0.1797995566
1879	0.1797832174
1880	0.1797604267
1881	0.1797358238
1882	0.1797187863
1883	0.1796997951
1884	0.1796874534
1885	0.1796688602
1886	0.1796478278
1887	0.1796351428
1888	0.179617485
1889	0.1795967141
1890	0.179580722
1891	0.1795593657
1892	0.1795437763
1893	0.1795232488
1894	0.1795072308
1895	0.1794940145
1896	0.1794658765
1897	0.1794479874
1898	0.1794285201
1899	0.1794113286
1900	0.1793924896
1901	0.1793756351
1902	0.1793636421
1903	0.1793452458
1904	0.1793236549
1905	0.1793024447
1906	0.1792783045
1907	0.1792631505
1908	0.1792452447
1909	0.1792299688
1910	0.1792127772
1911	0.179194924
1912	0.1791779458
1913	0.1791479638
1914	0.1791341143
1915	0.1791176033
1916	0.1790991431
1917	0.179088145
1918	0.1790704823
1919	0.1790528265
1920	0.1790365653
1921	0.1790154173
1922	0.1790019664
1923	0.1789854319
1924	0.1789673405
1925	0.1789479577
1926	0.178927186
1927	0.1789080598
1928	0.178884105
1929	0.1788641869
1930	0.1788496142
1931	0.1788352049
1932	0.1788185938
1933	0.1788024646
1934	0.178778404
1935	0.1787343222
1936	0.1787172184
1937	0.1786906607
1938	0.1786745891
1939	0.1786514492
1940	0.1786225864
1941	0.1786037417
1942	0.178586188
1943	0.178563029
1944	0.1785396251
1945	0.1785152471
1946	0.1784943332
1947	0.1784784311
1948	0.1784499089
1949	0.1784352535
1950	0.178410762
1951	0.1783949949
1952	0.1783811347
1953	0.1783561534
1954	0.1783406057
1955	0.1783298187
1956	0.1783129466
1957	0.1782866649
1958	0.1782744031
1959	0.1782576528
1960	0.1782450335
1961	0.1782242326
1962	0.1782053774
1963	0.1781831065
1964	0.1781691592
1965	0.1781488458
1966	0.1781404382
1967	0.178124582
1968	0.1781097675
1969	0.1780879511
1970	0.1780676186
1971	0.1780485825
1972	0.1780255004
1973	0.1780006346
1974	0.1779847104
1975	0.1779629715
1976	0.1779414485
1977	0.1779224063
1978	0.1778959969
1979	0.1778793365
1980	0.177858655
1981	0.1778448844
1982	0.1778255175
1983	0.1778064553
1984	0.1777794915
1985	0.1777274562
1986	0.1777012664
1987	0.1776908442
1988	0.1776748752
1989	0.17765243
1990	0.1776393859
1991	0.1776238258
1992	0.1775975367
1993	0.177586062
1994	0.1775738948
1995	0.1775543996
1996	0.1775369412
1997	0.1775186476
1998	0.1775008081
1999	0.1774794706
